chr	start	stop	pop
12	67180887	67906381	AFR
12	67906381	68509457	AFR
12	68509457	69260779	AFR
12	69260779	70099837	AFR
12	70099837	71226829	AFR
12	71226829	71942689	AFR
12	71942689	73669731	AFR
12	73669731	75053209	AFR
12	75053209	76498688	AFR
12	76498688	77100991	AFR
12	77100991	77803587	AFR
12	77803587	79059283	AFR
12	79059283	80831044	AFR
12	80831044	81030178	AFR
12	81030178	82072843	AFR
12	82072843	83502028	AFR
12	83502028	84174878	AFR
12	84174878	85234422	AFR
12	85234422	86138242	AFR
12	86138242	86721662	AFR
12	86721662	88346851	AFR
12	88346851	89946781	AFR
12	89946781	91022199	AFR
12	91022199	92791164	AFR
12	92791164	93455674	AFR
12	93455674	94281561	AFR
12	94281561	95147802	AFR
12	95147802	96089737	AFR
12	96089737	97871604	AFR
12	97871604	98579587	AFR
12	98579587	99817232	AFR
12	99817232	100247240	AFR
12	100247240	101974506	AFR
12	101974506	102504960	AFR
12	102504960	103773721	AFR
12	103773721	104845349	AFR
12	104845349	105496083	AFR
12	105496083	106659471	AFR
12	106659471	107848652	AFR
12	107848652	109024725	AFR
12	109024725	109643152	AFR
12	109643152	110116178	AFR
12	110116178	111358112	AFR
12	111358112	113029496	AFR
12	113029496	114048617	AFR
12	114048617	115035949	AFR
12	115035949	116184485	AFR
12	116184485	117079935	AFR
12	117079935	117562436	AFR
12	117562436	118201775	AFR
12	118201775	119727683	AFR
12	119727683	120838305	AFR
12	120838305	123389778	AFR
12	123389778	124257461	AFR
12	124257461	125838417	AFR
12	125838417	126545213	AFR
12	126545213	127195223	AFR
12	127195223	128019998	AFR
12	128019998	128924937	AFR
12	128924937	129771024	AFR
12	129771024	130737321	AFR
12	130737321	131412850	AFR
12	131412850	132111974	AFR
12	132111974	133020274	AFR
12	133020274	133841511	AFR
13	19020013	19647211	AFR
13	19647211	20806153	AFR
13	20806153	21688904	AFR
13	21688904	22548702	AFR
13	22548702	23285165	AFR
13	23285165	23993990	AFR
13	23993990	24788603	AFR
13	24788603	25572125	AFR
13	25572125	26621709	AFR
13	26621709	27284527	AFR
13	27284527	28283059	AFR
13	28283059	29559598	AFR
13	29559598	30049867	AFR
13	30049867	31698426	AFR
13	31698426	32301689	AFR
13	32301689	33591464	AFR
13	33591464	34290790	AFR
13	34290790	35139735	AFR
13	35139735	36278055	AFR
13	36278055	37275110	AFR
13	37275110	38291602	AFR
13	38291602	39351888	AFR
13	39351888	39831321	AFR
13	39831321	40747232	AFR
13	40747232	41852025	AFR
13	41852025	42789002	AFR
13	42789002	43701343	AFR
13	43701343	45243639	AFR
13	45243639	46302653	AFR
13	46302653	47589227	AFR
13	47589227	48729624	AFR
13	48729624	51559570	AFR
13	51559570	53339520	AFR
13	53339520	55154316	AFR
13	55154316	56437116	AFR
13	56437116	57554224	AFR
13	57554224	59301217	AFR
13	59301217	60089772	AFR
13	60089772	60854356	AFR
13	60854356	61593740	AFR
13	61593740	63401368	AFR
13	63401368	64202642	AFR
13	64202642	65339575	AFR
13	65339575	66202811	AFR
13	66202811	67509412	AFR
13	67509412	69005565	AFR
13	69005565	69802499	AFR
13	69802499	70725253	AFR
13	70725253	71376679	AFR
13	71376679	71978290	AFR
13	71978290	72959890	AFR
13	72959890	73952056	AFR
13	73952056	74490884	AFR
13	74490884	75200024	AFR
13	75200024	76244028	AFR
13	76244028	76853253	AFR
13	76853253	78033940	AFR
13	78033940	79242944	AFR
13	79242944	80718918	AFR
13	80718918	81726935	AFR
13	81726935	82949309	AFR
13	82949309	84133413	AFR
13	84133413	85036417	AFR
13	85036417	86321572	AFR
13	86321572	87041798	AFR
13	87041798	88559139	AFR
13	88559139	90175701	AFR
13	90175701	91083577	AFR
13	91083577	92296020	AFR
13	92296020	92913551	AFR
13	92913551	94207218	AFR
13	94207218	94863072	AFR
13	94863072	95978892	AFR
13	95978892	96608513	AFR
13	96608513	98313853	AFR
13	98313853	99266018	AFR
13	99266018	100106198	AFR
13	100106198	101571438	AFR
13	101571438	102104098	AFR
13	102104098	103053192	AFR
13	103053192	103685706	AFR
13	103685706	104525550	AFR
13	104525550	105475891	AFR
13	105475891	106199144	AFR
13	106199144	106890805	AFR
13	106890805	107852021	AFR
13	107852021	108708856	AFR
13	108708856	109462299	AFR
13	109462299	110243445	AFR
13	110243445	111233362	AFR
13	111233362	112137583	AFR
13	112137583	113572687	AFR
13	113572687	115109853	AFR
14	19002084	20472393	AFR
14	20472393	20711681	AFR
14	20711681	21340093	AFR
14	21340093	22785564	AFR
14	22785564	24617632	AFR
14	24617632	25428263	AFR
14	25428263	26135954	AFR
14	26135954	27532413	AFR
14	27532413	28467156	AFR
14	28467156	29199119	AFR
14	29199119	30689898	AFR
14	30689898	32022395	AFR
14	32022395	33037073	AFR
14	33037073	33954152	AFR
14	33954152	35155748	AFR
14	35155748	36457758	AFR
14	36457758	37447079	AFR
14	37447079	38667937	AFR
14	38667937	40256544	AFR
14	40256544	41267413	AFR
14	41267413	41928653	AFR
14	41928653	43066308	AFR
14	43066308	44876867	AFR
14	44876867	46315523	AFR
14	46315523	48353114	AFR
14	48353114	49408672	AFR
14	49408672	50395119	AFR
14	50395119	51412013	AFR
14	51412013	52242751	AFR
14	52242751	53162761	AFR
14	53162761	53997120	AFR
14	53997120	54803345	AFR
14	54803345	56216308	AFR
14	56216308	57180364	AFR
14	57180364	58237659	AFR
14	58237659	59809804	AFR
14	59809804	60784530	AFR
14	60784530	62406909	AFR
14	62406909	63789333	AFR
14	63789333	65220361	AFR
14	65220361	65238832	AFR
14	65238832	66355153	AFR
14	66355153	68239362	AFR
14	68239362	69137167	AFR
14	69137167	70203778	AFR
14	70203778	71170183	AFR
14	71170183	72488357	AFR
14	72488357	73046653	AFR
14	73046653	74097075	AFR
14	74097075	74824896	AFR
14	74824896	76029408	AFR
14	76029408	76697965	AFR
14	76697965	77718878	AFR
14	77718878	78114975	AFR
14	78114975	79360955	AFR
14	79360955	79667310	AFR
14	79667310	80855920	AFR
14	80855920	81615493	AFR
14	81615493	82461167	AFR
14	82461167	83138188	AFR
14	83138188	84274400	AFR
14	84274400	85861761	AFR
14	85861761	86650059	AFR
14	86650059	87635614	AFR
14	87635614	88727364	AFR
14	88727364	89658173	AFR
14	89658173	90663674	AFR
14	90663674	92100211	AFR
14	92100211	92969411	AFR
14	92969411	94192907	AFR
14	94192907	95340456	AFR
14	95340456	95927555	AFR
14	95927555	96562374	AFR
14	96562374	97176504	AFR
14	97176504	98259765	AFR
14	98259765	98811555	AFR
14	98811555	99476306	AFR
14	99476306	100408314	AFR
14	100408314	101260820	AFR
14	101260820	102324496	AFR
14	102324496	103389817	AFR
14	103389817	104201674	AFR
14	104201674	105656484	AFR
14	105656484	106343266	AFR
14	106343266	107289454	AFR
15	20001200	22594281	AFR
15	22594281	24147882	AFR
15	24147882	24979444	AFR
15	24979444	25911800	AFR
15	25911800	26483175	AFR
15	26483175	27425700	AFR
15	27425700	28604610	AFR
15	28604610	29894626	AFR
15	29894626	31562004	AFR
15	31562004	32440277	AFR
15	32440277	33594038	AFR
15	33594038	34212691	AFR
15	34212691	35331860	AFR
15	35331860	35945028	AFR
15	35945028	36983962	AFR
15	36983962	37964440	AFR
15	37964440	38815150	AFR
15	38815150	39324626	AFR
15	39324626	40602485	AFR
15	40602485	41797736	AFR
15	41797736	42630896	AFR
15	42630896	43666520	AFR
15	43666520	45346490	AFR
15	45346490	46034802	AFR
15	46034802	46882561	AFR
15	46882561	47686081	AFR
15	47686081	49206359	AFR
15	49206359	50192649	AFR
15	50192649	51001534	AFR
15	51001534	52592897	AFR
15	52592897	53377017	AFR
15	53377017	54167018	AFR
15	54167018	55136170	AFR
15	55136170	55880319	AFR
15	55880319	56786925	AFR
15	56786925	58029432	AFR
15	58029432	58600503	AFR
15	58600503	59507953	AFR
15	59507953	60229928	AFR
15	60229928	61699354	AFR
15	61699354	63089871	AFR
15	63089871	64236973	AFR
15	64236973	65103553	AFR
15	65103553	66358983	AFR
15	66358983	67390031	AFR
15	67390031	68718654	AFR
15	68718654	70133230	AFR
15	70133230	71501575	AFR
15	71501575	72969400	AFR
15	72969400	74244278	AFR
15	74244278	76128128	AFR
15	76128128	77260485	AFR
15	77260485	78641355	AFR
15	78641355	79262610	AFR
15	79262610	79767882	AFR
15	79767882	80145749	AFR
15	80145749	80976993	AFR
15	80976993	81841050	AFR
15	81841050	84701584	AFR
15	84701584	86086325	AFR
15	86086325	87694638	AFR
15	87694638	88113680	AFR
15	88113680	89338219	AFR
15	89338219	89980372	AFR
15	89980372	91087474	AFR
15	91087474	91746315	AFR
15	91746315	92881342	AFR
15	92881342	93801351	AFR
15	93801351	94768229	AFR
15	94768229	96447934	AFR
15	96447934	96805276	AFR
15	96805276	97928561	AFR
15	97928561	99246594	AFR
15	99246594	100417182	AFR
15	100417182	101179820	AFR
15	101179820	101934499	AFR
15	101934499	102520966	AFR
16	60054	608264	AFR
16	608264	1329268	AFR
16	1329268	2296074	AFR
16	2296074	3300514	AFR
16	3300514	4092480	AFR
16	4092480	4816023	AFR
16	4816023	5571215	AFR
16	5571215	6057819	AFR
16	6057819	6785279	AFR
16	6785279	6992563	AFR
16	6992563	7636616	AFR
16	7636616	8212192	AFR
16	8212192	8863877	AFR
16	8863877	9657958	AFR
16	9657958	10425449	AFR
16	10425449	10868008	AFR
16	10868008	11646603	AFR
16	11646603	12471983	AFR
16	12471983	12987249	AFR
16	12987249	13820184	AFR
16	13820184	15444658	AFR
16	15444658	16153576	AFR
16	16153576	17505491	AFR
16	17505491	18690671	AFR
16	18690671	19393243	AFR
16	19393243	20266173	AFR
16	20266173	22443686	AFR
16	22443686	24137065	AFR
16	24137065	25595515	AFR
16	25595515	26505158	AFR
16	26505158	27170725	AFR
16	27170725	28020131	AFR
16	28020131	29696895	AFR
16	29696895	33201636	AFR
16	33201636	46399473	AFR
16	46399473	48357672	AFR
16	48357672	49760091	AFR
16	49760091	51017896	AFR
16	51017896	52444375	AFR
16	52444375	53753297	AFR
16	53753297	54995192	AFR
16	54995192	55717375	AFR
16	55717375	56617040	AFR
16	56617040	57973418	AFR
16	57973418	58535567	AFR
16	58535567	59889376	AFR
16	59889376	60403850	AFR
16	60403850	62570522	AFR
16	62570522	64194916	AFR
16	64194916	64902176	AFR
16	64902176	66398055	AFR
16	66398055	67619238	AFR
16	67619238	69539734	AFR
16	69539734	70695618	AFR
16	70695618	71638186	AFR
16	71638186	73544847	AFR
16	73544847	74727322	AFR
16	74727322	75525781	AFR
16	75525781	76524678	AFR
16	76524678	76776532	AFR
16	76776532	77208338	AFR
16	77208338	77741580	AFR
16	77741580	78432068	AFR
16	78432068	78799682	AFR
16	78799682	79552691	AFR
16	79552691	79947733	AFR
16	79947733	80555689	AFR
16	80555689	80956758	AFR
16	80956758	81638769	AFR
16	81638769	82536993	AFR
16	82536993	83081731	AFR
16	83081731	83971969	AFR
16	83971969	84058641	AFR
16	84058641	84880666	AFR
16	84880666	85541196	AFR
16	85541196	86156732	AFR
16	86156732	86747240	AFR
16	86747240	87669758	AFR
16	87669758	88554038	AFR
16	88554038	89381715	AFR
16	89381715	90292812	AFR
17	56	821258	AFR
17	821258	1659924	AFR
17	1659924	2702636	AFR
17	2702636	3702404	AFR
17	3702404	4627037	AFR
17	4627037	5135844	AFR
17	5135844	5845417	AFR
17	5845417	6682233	AFR
17	6682233	7929172	AFR
17	7929172	9077037	AFR
17	9077037	9922828	AFR
17	9922828	11144826	AFR
17	11144826	12534482	AFR
17	12534482	13302275	AFR
17	13302275	14113698	AFR
17	14113698	15283334	AFR
17	15283334	16320465	AFR
17	16320465	17305396	AFR
17	17305396	19420227	AFR
17	19420227	20843420	AFR
17	20843420	26131960	AFR
17	26131960	26875183	AFR
17	26875183	28553708	AFR
17	28553708	29737307	AFR
17	29737307	30623976	AFR
17	30623976	31834846	AFR
17	31834846	32487044	AFR
17	32487044	33447948	AFR
17	33447948	35037308	AFR
17	35037308	36808793	AFR
17	36808793	38254967	AFR
17	38254967	39782566	AFR
17	39782566	42020145	AFR
17	42020145	43460374	AFR
17	43460374	45307359	AFR
17	45307359	45882885	AFR
17	45882885	47066161	AFR
17	47066161	47593473	AFR
17	47593473	48734575	AFR
17	48734575	49916950	AFR
17	49916950	50946284	AFR
17	50946284	52332748	AFR
17	52332748	53738492	AFR
17	53738492	55507586	AFR
17	55507586	57425494	AFR
17	57425494	59312894	AFR
17	59312894	60456979	AFR
17	60456979	60907228	AFR
17	60907228	62212138	AFR
17	62212138	63435142	AFR
17	63435142	64435805	AFR
17	64435805	65632691	AFR
17	65632691	66317465	AFR
17	66317465	67322589	AFR
17	67322589	67964619	AFR
17	67964619	68740007	AFR
17	68740007	69506757	AFR
17	69506757	70421860	AFR
17	70421860	71333037	AFR
17	71333037	72382424	AFR
17	72382424	73004934	AFR
17	73004934	74561534	AFR
17	74561534	75032680	AFR
17	75032680	75617054	AFR
17	75617054	76407303	AFR
17	76407303	76859110	AFR
17	76859110	77755442	AFR
17	77755442	78292404	AFR
17	78292404	79044124	AFR
17	79044124	80271714	AFR
17	80271714	81194908	AFR
18	10644	1077076	AFR
18	1077076	1942470	AFR
18	1942470	3135616	AFR
18	3135616	4250451	AFR
18	4250451	5833492	AFR
18	5833492	7172071	AFR
18	7172071	7925429	AFR
18	7925429	9016841	AFR
18	9016841	9989147	AFR
18	9989147	10767829	AFR
18	10767829	11660995	AFR
18	11660995	12737582	AFR
18	12737582	13544662	AFR
18	13544662	14448582	AFR
18	14448582	19485466	AFR
18	19485466	20649314	AFR
18	20649314	21800869	AFR
18	21800869	22896034	AFR
18	22896034	24025521	AFR
18	24025521	25497178	AFR
18	25497178	26121857	AFR
18	26121857	27235233	AFR
18	27235233	28438549	AFR
18	28438549	29096609	AFR
18	29096609	30264544	AFR
18	30264544	32073965	AFR
18	32073965	32610824	AFR
18	32610824	33794383	AFR
18	33794383	35579069	AFR
18	35579069	35890715	AFR
18	35890715	36490473	AFR
18	36490473	37936644	AFR
18	37936644	38767061	AFR
18	38767061	39466646	AFR
18	39466646	40197614	AFR
18	40197614	41155179	AFR
18	41155179	42606221	AFR
18	42606221	43231981	AFR
18	43231981	43883147	AFR
18	43883147	45261237	AFR
18	45261237	46110740	AFR
18	46110740	47183319	AFR
18	47183319	48328467	AFR
18	48328467	48787289	AFR
18	48787289	49942294	AFR
18	49942294	51185496	AFR
18	51185496	52825649	AFR
18	52825649	54594548	AFR
18	54594548	56155332	AFR
18	56155332	56531300	AFR
18	56531300	57230709	AFR
18	57230709	57914596	AFR
18	57914596	59207480	AFR
18	59207480	60278200	AFR
18	60278200	62006961	AFR
18	62006961	62550178	AFR
18	62550178	63199340	AFR
18	63199340	63954349	AFR
18	63954349	65286323	AFR
18	65286323	65939974	AFR
18	65939974	67175120	AFR
18	67175120	68190158	AFR
18	68190158	69362413	AFR
18	69362413	70298820	AFR
18	70298820	71084562	AFR
18	71084562	72184537	AFR
18	72184537	72983076	AFR
18	72983076	73565682	AFR
18	73565682	74230466	AFR
18	74230466	75031474	AFR
18	75031474	75830774	AFR
18	75830774	76433150	AFR
18	76433150	77149211	AFR
18	77149211	78017158	AFR
19	80840	672527	AFR
19	672527	1513103	AFR
19	1513103	2251107	AFR
19	2251107	3019101	AFR
19	3019101	3907680	AFR
19	3907680	4350006	AFR
19	4350006	5749736	AFR
19	5749736	6707673	AFR
19	6707673	7133178	AFR
19	7133178	7610094	AFR
19	7610094	8150212	AFR
19	8150212	9117001	AFR
19	9117001	9946142	AFR
19	9946142	11849853	AFR
19	11849853	12632216	AFR
19	12632216	14356016	AFR
19	14356016	15677035	AFR
19	15677035	16374497	AFR
19	16374497	17896958	AFR
19	17896958	18929415	AFR
19	18929415	19341402	AFR
19	19341402	20904537	AFR
19	20904537	21163002	AFR
19	21163002	22733291	AFR
19	22733291	23467746	AFR
19	23467746	23947293	AFR
19	23947293	28557572	AFR
19	28557572	29389723	AFR
19	29389723	30376793	AFR
19	30376793	31385339	AFR
19	31385339	32574927	AFR
19	32574927	34268577	AFR
19	34268577	36327974	AFR
19	36327974	37468095	AFR
19	37468095	39467783	AFR
19	39467783	40259643	AFR
19	40259643	41082173	AFR
19	41082173	42475202	AFR
19	42475202	43862455	AFR
19	43862455	44888175	AFR
19	44888175	46102475	AFR
19	46102475	46912037	AFR
19	46912037	47967589	AFR
19	47967589	48713445	AFR
19	48713445	49415971	AFR
19	49415971	50400346	AFR
19	50400346	50923512	AFR
19	50923512	51902383	AFR
19	51902383	52644252	AFR
19	52644252	53254339	AFR
19	53254339	53900163	AFR
19	53900163	54734002	AFR
19	54734002	55477483	AFR
19	55477483	56700652	AFR
19	56700652	57470821	AFR
19	57470821	57999658	AFR
19	57999658	59118839	AFR
20	60479	834480	AFR
20	834480	1489036	AFR
20	1489036	2803743	AFR
20	2803743	3147024	AFR
20	3147024	4702464	AFR
20	4702464	5734139	AFR
20	5734139	6794771	AFR
20	6794771	8045840	AFR
20	8045840	9132471	AFR
20	9132471	10153356	AFR
20	10153356	10774169	AFR
20	10774169	11939954	AFR
20	11939954	12935580	AFR
20	12935580	13689864	AFR
20	13689864	14695648	AFR
20	14695648	15805047	AFR
20	15805047	16663573	AFR
20	16663573	18056152	AFR
20	18056152	19110377	AFR
20	19110377	20953732	AFR
20	20953732	21757401	AFR
20	21757401	23230926	AFR
20	23230926	23968079	AFR
20	23968079	24717365	AFR
20	24717365	25372285	AFR
20	25372285	31047162	AFR
20	31047162	31615242	AFR
20	31615242	32377838	AFR
20	32377838	33886346	AFR
20	33886346	35506344	AFR
20	35506344	35988395	AFR
20	35988395	37012010	AFR
20	37012010	38613741	AFR
20	38613741	39325312	AFR
20	39325312	40271297	AFR
20	40271297	41277750	AFR
20	41277750	41843509	AFR
20	41843509	42360289	AFR
20	42360289	43722305	AFR
20	43722305	44078304	AFR
20	44078304	45670566	AFR
20	45670566	46785874	AFR
20	46785874	47458271	AFR
20	47458271	48937422	AFR
20	48937422	49924439	AFR
20	49924439	50652012	AFR
20	50652012	51339626	AFR
20	51339626	52213553	AFR
20	52213553	53267635	AFR
20	53267635	54089243	AFR
20	54089243	55157326	AFR
20	55157326	56512660	AFR
20	56512660	58010613	AFR
20	58010613	59269947	AFR
20	59269947	59894085	AFR
20	59894085	61141468	AFR
20	61141468	62123983	AFR
20	62123983	62965163	AFR
21	9411243	15343745	AFR
21	15343745	15844094	AFR
21	15844094	16487408	AFR
21	16487408	17680502	AFR
21	17680502	18951018	AFR
21	18951018	19658645	AFR
21	19658645	20199083	AFR
21	20199083	20961994	AFR
21	20961994	21426268	AFR
21	21426268	22198482	AFR
21	22198482	23166167	AFR
21	23166167	24007346	AFR
21	24007346	25245209	AFR
21	25245209	25963680	AFR
21	25963680	27270249	AFR
21	27270249	28632033	AFR
21	28632033	29960728	AFR
21	29960728	30957682	AFR
21	30957682	32215263	AFR
21	32215263	33421200	AFR
21	33421200	34377250	AFR
21	34377250	35425455	AFR
21	35425455	36523040	AFR
21	36523040	36968460	AFR
21	36968460	37682181	AFR
21	37682181	38183750	AFR
21	38183750	39088007	AFR
21	39088007	40119462	AFR
21	40119462	41531806	AFR
21	41531806	42657825	AFR
21	42657825	43729600	AFR
21	43729600	44775080	AFR
21	44775080	45607209	AFR
21	45607209	46483820	AFR
21	46483820	47031761	AFR
21	47031761	48119752	AFR
22	16050408	17675014	AFR
22	17675014	18488219	AFR
22	18488219	19595292	AFR
22	19595292	20948839	AFR
22	20948839	21417539	AFR
22	21417539	22877795	AFR
22	22877795	23154058	AFR
22	23154058	23717905	AFR
22	23717905	24485566	AFR
22	24485566	25662928	AFR
22	25662928	26469735	AFR
22	26469735	27223323	AFR
22	27223323	28233390	AFR
22	28233390	29651431	AFR
22	29651431	31439173	AFR
22	31439173	32665304	AFR
22	32665304	34279012	AFR
22	34279012	34984373	AFR
22	34984373	36594277	AFR
22	36594277	37192684	AFR
22	37192684	38713112	AFR
22	38713112	39942384	AFR
22	39942384	40752215	AFR
22	40752215	42870042	AFR
22	42870042	43647870	AFR
22	43647870	44322782	AFR
22	44322782	45443845	AFR
22	45443845	46257355	AFR
22	46257355	47446472	AFR
22	47446472	48647687	AFR
22	48647687	48971174	AFR
22	48971174	49381314	AFR
22	49381314	49717821	AFR
22	49717821	51243298	AFR
